Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,External IP
99164,1345,6378,1920,8080,6,132,1020014,3,3,0.0,18.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,17,5,204002.8,278401.2679,509295.0,578.0,1019265.0,509632.5,562.149891,510030.0,509235.0,1019436.0,509718.0,461.0336213,510044.0,509392.0,0,0,0,0,92,60,2.941136102,2.941136102,0.0,6.0,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1.0,3.0,0.0,6.0,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,0.0
57211,3379,443,2600,53022,6,216,198,3,1,31.0,6.0,31.0,0.0,10.33333333,17.89785834,6.0,6.0,6.0,0.0,186868,20202,66.0,70.7036067,143.0,4.0,198.0,99.0,134.3502884,194.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96,20,15151.51515,5050.505051,0.0,31.0,7.4,13.44618905,180.8,0,0,0,0,1,0,0,0,0.0,9.25,10.33333333,6.0,0,0,0,0,0,0,3,31,1,6,972,0,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
14964,1495,57978,2560,21,6,4,220,2,1,14.0,0.0,14.0,0.0,7.0,9.899494937,0.0,0.0,0.0,0.0,63636,13636,110.0,36.76955262,136.0,84.0,220.0,220.0,0.0,220.0,220.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,9090.909091,4545.454545,0.0,14.0,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0.0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,0.0
29659,1541,60852,2610,80,6,71,12137359,9,6,814.0,11632.0,407.0,0.0,90.44444444,179.4701306,5792.0,0.0,1938.666667,2984.837059,1025,1,866954.2143,2194433.577,6934748.0,17.0,7138002.0,892250.25,2442865.757,6935546.0,46.0,12100000.0,2427468.4,3304478.827,6934748.0,96.0,0,0,0,0,296,200,0.741512219,0.494341479,0.0,5792.0,777.875,1962.085587,3849779.85,0,0,0,1,0,0,0,0,0.0,829.7333333,90.44444444,1938.666667,0,0,0,0,0,0,9,814,6,11632,29200,235,2,32,201349.0,0.0,201349.0,201349.0,6934748.0,0.0,6934748.0,6934748.0,DoS GoldenEye,0.0
39175,769,38750,1409,84,6,114,44,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,136363,45454,44.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,22727.27273,22727.27273,0.0,6.0,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1.0,3.0,0.0,6.0,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.0
96188,1592,8080,1597,2961,6,46,11,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1090909,181818,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,90909.09091,90909.09091,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,0.0
91030,769,48416,1409,20222,6,130,68,1,1,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,117647,29411,68.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,14705.88235,14705.88235,2.0,6.0,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1.0,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.0
20132,1541,41802,2610,80,6,53,85646033,9,6,360.0,11595.0,354.0,0.0,40.0,117.7667186,4344.0,0.0,1932.5,1754.831473,139,0,6117573.786,22800000.0,85500000.0,1.0,85500000.0,10700000.0,30200000.0,85500000.0,1.0,169413.0,33882.6,68054.91059,155144.0,17.0,0,0,0,0,284,200,0.105083676,0.070055784,0.0,4344.0,747.1875,1390.377178,1933148.696,0,0,0,0,1,0,0,0,0.0,797.0,40.0,1932.5,0,0,0,0,0,0,9,360,6,11595,274,235,2,20,1959.0,0.0,1959.0,1959.0,85500000.0,0.0,85500000.0,85500000.0,DoS Hulk,0.0
16860,1541,35258,2610,80,6,15,63082962,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10500000.0,11900000.0,32000000.0,999194.0,63100000.0,10500000.0,11900000.0,32000000.0,999194.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110964986,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7011167.0,0.0,7011167.0,7011167.0,18700000.0,12200000.0,32000000.0,8008119.0,DoS Slowhttptest,0.0
3439,845,33378,1601,80,6,30,5116588,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1705529.333,2953350.732,5115765.0,150.0,5116588.0,2558294.0,3616810.174,5115765.0,823.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.586328233,0.195442744,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - XSS,0.0
16250,1541,34038,2610,80,6,15,108272215,7,3,529.0,0.0,520.0,0.0,75.57142857,196.0032799,0.0,0.0,0.0,0.0,4,0,12000000.0,33500000.0,101000000.0,48.0,108000000.0,18000000.0,40800000.0,101000000.0,522.0,101000000.0,50600000.0,71600000.0,101000000.0,1243.0,0,0,0,0,256,104,0.064651859,0.02770794,0.0,520.0,48.09090909,156.5378258,24504.09091,0,0,0,1,0,0,0,0,0.0,52.9,75.57142857,0.0,0,0,0,0,0,0,7,529,3,0,29200,235,2,32,7005210.0,0.0,7005210.0,7005210.0,101000000.0,0.0,101000000.0,101000000.0,DoS Slowhttptest,0.0
45436,426,64210,867,80,6,34,32911,3,4,26.0,11601.0,20.0,0.0,8.666666667,10.26320288,10135.0,0.0,2900.25,4871.82583,353286,212,5485.166667,8507.651883,19665.0,28.0,13024.0,6512.0,8513.565645,12532.0,492.0,32846.0,10948.66667,9894.243899,19665.0,194.0,0,0,0,0,72,92,91.154933,121.5399107,0.0,10135.0,1453.375,3544.652026,12600000.0,0,0,0,1,0,0,0,0,1.0,1661.0,8.666666667,2900.25,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,0.0
18807,1541,39152,2610,80,6,58,98642520,9,4,331.0,11595.0,331.0,0.0,36.77777778,110.3333333,11584.0,0.0,2898.75,5790.168989,120,0,8220210.0,28500000.0,98600000.0,0.0,98600000.0,12300000.0,34900000.0,98600000.0,0.0,10216.0,3405.333333,4953.17235,9109.0,186.0,0,0,0,0,296,136,0.091238545,0.040550464,0.0,11584.0,851.8571429,3090.176616,9549191.516,0,0,0,0,1,0,0,0,0.0,917.3846154,36.77777778,2898.75,0,0,0,0,0,0,9,331,4,11595,251,235,1,32,1992.0,0.0,1992.0,1992.0,98600000.0,0.0,98600000.0,98600000.0,DoS Hulk,0.0
17343,1541,36224,2610,80,6,22,63123827,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10500000.0,11900000.0,32100000.0,996361.0,63100000.0,10500000.0,11900000.0,32100000.0,996361.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.11089315,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7012369.0,0.0,7012369.0,7012369.0,18700000.0,12200000.0,32100000.0,8015700.0,DoS Slowhttptest,0.0
5158,845,58186,1601,80,6,217,5774988,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1924996.0,3333418.4,5774096.0,98.0,5774988.0,2887494.0,4082271.698,5774096.0,892.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.519481599,0.173160533,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
12090,1495,52290,2560,21,6,448,155,2,2,14.0,0.0,14.0,0.0,7.0,9.899494937,0.0,0.0,0.0,0.0,90322,25806,51.66666667,43.13158162,88.0,4.0,155.0,155.0,0.0,155.0,155.0,4.0,4.0,0.0,4.0,4.0,1,0,0,0,64,40,12903.22581,12903.22581,0.0,14.0,5.6,7.668115805,58.8,0,1,0,0,1,0,0,0,1.0,7.0,7.0,0.0,0,0,0,0,0,0,2,14,2,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,0.0
22395,1541,46328,2610,80,6,44,98333896,8,7,337.0,11595.0,337.0,0.0,42.125,119.1474926,5792.0,0.0,1656.428571,2118.227235,121,0,7023849.714,26300000.0,98300000.0,2.0,98300000.0,14000000.0,37200000.0,98300000.0,2.0,9595.0,1599.166667,2747.675411,6953.0,44.0,0,0,0,0,264,232,0.081355467,0.071186033,0.0,5792.0,745.75,1577.823163,2489525.933,0,0,0,0,1,0,0,0,0.0,795.4666667,42.125,1656.428571,0,0,0,0,0,0,8,337,7,11595,274,235,1,32,2000.0,0.0,2000.0,2000.0,98300000.0,0.0,98300000.0,98300000.0,DoS Hulk,0.0
40378,426,59152,867,80,6,41,95902959,8,4,56.0,11601.0,20.0,0.0,7.0,5.656854249,8760.0,0.0,2900.25,4128.319301,121,0,8718450.818,28500000.0,94800000.0,78.0,95900000.0,13700000.0,35800000.0,94800000.0,119.0,35761.0,11920.33333,19531.38025,34467.0,188.0,0,0,0,0,172,92,0.083417656,0.041708828,0.0,8760.0,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0.0,971.9166667,7.0,2900.25,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,1080819.0,0.0,1080819.0,1080819.0,94800000.0,0.0,94800000.0,94800000.0,DDoS,0.0
177147,1546,54131,2293,444,6,92,118573317,3733,3732,1827335.0,22392.0,1271.0,6.0,489.5084383,269.6103044,6.0,6.0,6.0,0.0,15599,62,15886.02854,20191.09006,466018.0,5.0,119000000.0,31770.25884,19986.37668,483765.0,89.0,119000000.0,31777.69472,19424.20401,466527.0,549.0,0,0,0,0,74660,74640,31.48263112,31.47419752,6.0,1271.0,247.7542191,307.8845905,94792.9211,0,0,0,0,1,0,0,0,0.0,247.7874079,489.5084383,6.0,0,0,0,0,0,0,3733,1827335,3732,22392,3977,3977,3732,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infiltration,0.0
29694,1541,60922,2610,80,6,8,3002545,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1501272.5,710945.6639,2003987.0,998558.0,3002545.0,1501272.5,710945.6639,2003987.0,998558.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.999152386,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris,0.0
45161,426,63935,867,80,6,34,170061,3,5,26.0,11607.0,20.0,0.0,8.666666667,10.26320288,5840.0,0.0,2321.4,3173.373883,68404,47,24294.42857,63938.15585,169292.0,3.0,597.0,298.5,355.6747109,550.0,47.0,170013.0,42503.25,84526.16728,169292.0,3.0,0,0,0,0,72,112,17.64072891,29.40121486,0.0,5840.0,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1.0,1454.125,8.666666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,0.0
32477,703,80,537,51251,6,27,6608534,1,6,6.0,36.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,6,1,1101422.333,2684914.144,6581966.0,4.0,0.0,0.0,0.0,0.0,0.0,6596872.0,1319374.4,2941884.035,6581966.0,4.0,0,0,0,0,20,120,0.151319491,0.907916945,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6.0,6.857142857,6.0,6.0,0,0,0,0,0,0,1,6,6,36,229,0,0,20,26568.0,0.0,26568.0,26568.0,6581966.0,0.0,6581966.0,6581966.0,BENIGN,0.0
18632,1541,38802,2610,80,6,26,63127188,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10500000.0,11900000.0,32100000.0,999945.0,63100000.0,10500000.0,11900000.0,32100000.0,999945.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110887246,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7015753.0,0.0,7015753.0,7015753.0,18700000.0,12200000.0,32100000.0,8015811.0,DoS Slowhttptest,0.0
55498,769,42036,1409,1311,6,115,43,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,139534,46511,43.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,23255.81395,23255.81395,0.0,6.0,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1.0,3.0,0.0,6.0,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.0
177148,1546,54573,2293,444,6,102,18897509,8,0,7366.0,0.0,1460.0,6.0,920.75,634.2340149,0.0,0.0,0.0,0.0,389,0,2699644.143,3456029.564,9600510.0,291814.0,18900000.0,2699644.143,3456029.564,9600510.0,291814.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,160,0,0.423336219,0.0,6.0,1460.0,825.1111111,659.0086199,434292.3611,0,1,0,0,1,0,0,0,0.0,928.25,920.75,0.0,0,0,0,0,0,0,8,7366,0,0,255,-1,7,20,9296999.0,0.0,9296999.0,9296999.0,9600510.0,0.0,9600510.0,9600510.0,Infiltration,0.0
22482,769,36036,1409,3071,6,115,31,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,193548,64516,31.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,32258.06452,32258.06452,0.0,6.0,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1.0,3.0,0.0,6.0,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.0
4746,845,53530,1601,80,6,18,5264166,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1754722.0,3038574.849,5263366.0,127.0,5264166.0,2632083.0,3721196.105,5263366.0,800.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.569890843,0.189963614,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - XSS,0.0
3684,845,36098,1601,80,6,35,5473380,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1824460.0,3159439.948,5472667.0,134.0,5473380.0,2736690.0,3869255.78,5472667.0,713.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.548107385,0.182702462,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - XSS,0.0
3703,845,36206,1601,80,6,41,71,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28169,71.0,0.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,14084.50704,14084.50704,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,237,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Sql Injection,0.0
31989,1541,45022,2611,444,6,324,119259012,2801,2069,12264.0,7879536.0,4344.0,0.0,4.378436273,83.10784486,15928.0,0.0,3808.378927,2459.369265,66173,40,24493.53296,153287.5304,995262.0,0.0,119000000.0,42592.48179,200437.9726,996257.0,0.0,119000000.0,57668.76064,231138.5291,995262.0,2.0,0,0,0,0,89632,66208,23.48669466,17.34879373,0.0,15928.0,1621.05194,2471.802162,6109805.929,0,0,0,0,1,0,0,0,0.0,1621.384805,4.378436273,3808.378927,0,0,0,0,0,0,2801,12264,2069,7879536,235,235,120,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heartbleed,0.0
29027,1541,59588,2610,80,6,70,15977944,9,6,341.0,11632.0,341.0,0.0,37.88888889,113.6666667,5792.0,0.0,1938.666667,2544.918912,749,0,1141281.714,2872617.745,9974530.0,47.0,11000000.0,1371936.375,3494094.34,9976165.0,193.0,15000000.0,2996096.8,4462518.984,9974530.0,47.0,0,0,0,0,304,200,0.563276477,0.375517651,0.0,5792.0,748.3125,1752.909342,3072691.163,0,0,0,1,0,0,0,0,0.0,798.2,37.88888889,1938.666667,0,0,0,0,0,0,9,341,6,11632,29200,235,1,32,998518.0,0.0,998518.0,998518.0,9974530.0,0.0,9974530.0,9974530.0,DoS GoldenEye,0.0
177143,1546,1260,2293,444,6,165,56538478,2,1,66.0,6.0,60.0,6.0,33.0,38.18376618,6.0,6.0,6.0,0.0,1,0,28300000.0,40000000.0,56500000.0,389.0,56500000.0,56500000.0,0.0,56500000.0,56500000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,0.035374139,0.01768707,6.0,60.0,19.5,27.0,729.0,0,0,0,0,1,0,0,0,0.0,26.0,33.0,6.0,0,0,0,0,0,0,2,66,1,6,255,0,1,20,0.0,0.0,0.0,0.0,56500000.0,0.0,56500000.0,56500000.0,Infiltration,0.0
33110,426,51884,867,80,6,36,108308,3,5,26.0,11607.0,20.0,0.0,8.666666667,10.26320288,5840.0,0.0,2321.4,3173.373883,107406,73,15472.57143,40498.64632,107313.0,3.0,807.0,403.5,502.7529214,759.0,48.0,108283.0,27070.75,53496.00591,107313.0,3.0,0,0,0,0,72,112,27.69878495,46.16464158,0.0,5840.0,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1.0,1454.125,8.666666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,0.0
12535,1495,53084,2560,21,6,454,8017567,9,15,107.0,188.0,26.0,0.0,11.88888889,9.854496999,34.0,0.0,12.53333333,14.54975045,36,2,348589.8696,903284.6832,2871339.0,1.0,5103940.0,637992.5,1176283.104,2558532.0,2.0,8017375.0,572669.6429,1114727.98,2871339.0,1.0,0,0,0,0,296,488,1.122535053,1.870891756,0.0,34.0,11.8,12.72792206,162.0,0,0,0,1,0,0,0,0,1.0,12.29166667,11.88888889,12.53333333,0,0,0,0,0,0,9,107,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,0.0
19558,1541,40654,2610,80,6,77,10509057,8,4,419.0,11632.0,419.0,0.0,52.375,148.1388707,11632.0,0.0,2908.0,5816.0,1146,1,955368.8182,2127449.582,5503314.0,25.0,5507660.0,786808.5714,2080786.147,5505588.0,197.0,10500000.0,3503010.667,3043105.114,5503314.0,944.0,0,0,0,0,264,136,0.761248131,0.380624066,0.0,11632.0,927.0,3218.536262,10400000.0,0,0,0,1,0,0,0,0,0.0,1004.25,52.375,2908.0,0,0,0,0,0,0,8,419,4,11632,29200,235,1,32,969.0,0.0,969.0,969.0,5503314.0,0.0,5503314.0,5503314.0,DoS GoldenEye,0.0
4843,845,54660,1601,80,6,20,5500437,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1833479.0,3175059.584,5499722.0,110.0,5500437.0,2750218.5,3888385.139,5499722.0,715.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.54541121,0.181803737,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - XSS,0.0
12858,1495,53732,2560,21,6,459,9709279,9,15,110.0,188.0,24.0,0.0,12.22222222,9.972183534,34.0,0.0,12.53333333,14.54975045,30,2,422142.5652,1108271.794,3706486.0,3.0,6420790.0,802598.75,1511134.112,3748954.0,19.0,9709152.0,693510.8571,1369653.096,3706486.0,3.0,0,0,0,0,296,488,0.926948335,1.544913891,0.0,34.0,11.92,12.76035527,162.8266667,0,0,0,1,0,0,0,0,1.0,12.41666667,12.22222222,12.53333333,0,0,0,0,0,0,9,110,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,0.0
3824,845,39174,1601,80,6,227,6000338,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2000112.667,3463586.636,5999518.0,61.0,6000338.0,3000169.0,4241720.034,5999518.0,820.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.499971835,0.166657278,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5014,845,56576,1601,80,6,23,5297427,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1765809.0,3057714.88,5296554.0,125.0,5297427.0,2648713.5,3744611.946,5296554.0,873.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.566312665,0.188770888,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - XSS,0.0
